Tag	Latency Normalized	Power
2887	1.1829124744	67.73576
2888	1.193632389	67.639491
2889	1.2009370912	67.546913
2890	1.2091718709	67.442163
2891	1.2183548818	67.369669
2892	1.2227975315	67.311208
2893	1.2312148042	67.242738
2894	1.2382069814	67.190932
2895	1.2384674172	67.083363
2896	1.2459873367	66.988277
2897	1.2441981485	66.875679
2898	1.2511875855	66.770696
2899	1.2521520058	66.684487
2900	1.2599994078	66.553913
2901	1.2600398929	66.442398
2902	1.2593886109	66.326931
2903	1.269928821	66.175317
2904	1.2734953255	66.056464
2905	1.2755078993	65.976615
2906	1.2785964761	65.916653
2907	1.2754456726	65.749119
2908	1.2824678786	65.650375
2909	1.2941730237	65.564418
2910	1.3017782997	65.499123
2911	1.3031789312	65.393952
2912	1.3126057571	65.414891
2913	1.3106450482	65.463142
2914	1.3072614561	65.496137
2915	1.3057808496	65.553176
2916	1.3043451323	65.579456
2917	1.3050020293	65.635798
2918	1.3040824737	65.688809
2919	1.3049997586	65.730762
2920	1.3075855928	65.78288
2921	1.3081851455	65.825952
2922	1.3077951457	65.888208
2923	1.3095410102	65.934176
2924	1.3104748659	65.984596
2925	1.3097926484	66.027348
2926	1.3089741248	66.074165
2927	1.3102238954	66.129736
2928	1.3095395097	66.192899
2929	1.310374552	66.257312
2930	1.311157293	66.30917
2931	1.3115493009	66.347248
2932	1.3120406628	66.399777
2933	1.3138569371	66.454903
2934	1.3132796983	66.493004
2935	1.3100248615	66.548621
2936	1.3102022226	66.589353
2937	1.3079392567	66.648098
2938	1.3068838911	66.704523
2939	1.2993465424	66.767507
2940	1.2907671319	66.844827
2941	1.2761361999	66.938459
2942	1.2710762987	67.011768
2943	1.2721591573	67.173593
2944	1.270238942	67.311957
2945	1.2654881246	67.438575
2946	1.2663725481	67.55152
2947	1.2610025096	67.63606
2948	1.2610420653	67.69984
2949	1.2542410331	67.755191
2950	1.2539955433	67.823158
2951	1.2632211888	68.08283
2952	1.2574046069	68.196377
2953	1.2568912993	68.272356
2954	1.2563705841	68.369469
2955	1.2496633719	68.464906
2956	1.2423464342	68.587183
2957	1.2405296545	68.687353
2958	1.243676488	68.857032
2959	1.2395242768	68.98343
2960	1.2370034745	69.088997
2961	1.2317791001	69.23122
2962	1.2356587642	69.411125
2963	1.2315969271	69.516257
2964	1.2322320482	69.685483
2965	1.2151092763	69.879748
2966	1.2132137785	70.057899
2967	1.2127003071	70.215044
2968	1.2102898846	70.356811
2969	1.2085906624	70.569834
2970	1.2067648826	70.798989
2971	1.2075331351	70.979451
2972	1.2020505179	71.157559
2973	1.2030269964	71.354062
2974	1.1975052373	71.531345
2975	1.1997253829	71.734048
2976	1.2042015797	71.950683
2977	1.2048762547	72.161502
2978	1.204040942	72.391662
2979	1.2031069636	72.548292
2980	1.19575078	72.848712
2981	1.193386016	73.079493
2982	1.1848876467	73.316767
2983	1.1825983025	73.487883
2984	1.1811325299	73.634954
2985	1.187674551	73.856294
2986	1.1855225176	74.062149
2987	1.1720504642	74.307389
2988	1.1655739007	74.523766
2989	1.1588218451	74.699913
2990	1.1544068182	74.910776
2991	1.1527694782	75.097211
2992	1.1536320664	75.224476
2993	1.1458579265	75.350865
2994	1.137801026	75.485039
2995	1.1330169981	75.58249
2996	1.1226586428	75.734187
2997	1.1190246879	75.824344
2998	1.1098147345	75.995421
2999	1.1062392029	76.088218
3000	1.0920904349	76.289844
3001	1.0873049715	76.406352
3002	1.0846826673	76.516202
3003	1.0691081295	76.777971
3004	1.0596937874	76.945651
3005	1.0553003781	77.063514
3006	1.0501442111	77.197968
3007	1.0466659046	77.388146
3008	1.0387542324	77.622516
3009	1.0274368447	77.871617
3010	1.0211473663	78.068427
3011	1.0179816706	78.270293
3012	0.7464483985	83.950423
3013	0.7466712927	84.043764
3014	0.7489950827	84.146173
3015	0.7511193086	84.186791
3016	0.7550067328	84.264054
3017	0.7578191544	84.344503
3018	0.7578758458	84.42131
3019	0.7615909139	84.5126
3020	0.7634707981	84.640991
3021	0.7630810453	84.729106
3022	0.7644836687	84.776118
3023	0.7697318844	84.859438
3024	0.7718944731	84.928296
3025	0.7744112579	84.95443
3026	0.7754623549	85.001362
3027	0.7749992977	85.067389
3028	0.7801679233	85.057243
3029	0.7782265695	85.092262
3030	0.7767393492	85.10209
3031	0.7750827433	85.132181
3032	0.7749637373	85.099229
3033	0.7713858284	85.109944
3034	0.7705631767	85.10688
3035	0.76939688	85.093422
3036	0.7670837461	85.122132
3037	0.7690777178	85.07337
3038	0.7687580569	85.100448
3039	0.7753905763	85.076865
3040	0.7876656806	84.995187
3041	0.7910069888	85.032436
3042	0.7953522794	85.051445
3043	0.7901022313	85.132291
3044	0.788712758	85.111313
3045	0.7928065229	85.034589
3046	0.7883916944	85.058428
3047	0.7920359466	85.031142
3048	0.7941924413	84.964899
3049	0.7984482425	84.863958
3050	0.7999627217	84.840067
3051	0.7808373407	84.913933
3052	0.7759039159	84.877013
3053	0.7728130052	84.832633
3054	0.7873542767	84.36897
3055	0.8083333238	83.881727
3056	0.8084347228	83.819139
3057	0.8102654419	83.732386
3058	0.8077627889	83.662919
3059	0.8086031875	83.5866
3060	0.8087212772	83.536027
3061	0.8188363196	83.342762
3062	0.8195048715	83.210774
3063	0.8421705979	82.856861
3064	0.8399227313	82.75905
3065	0.8422181499	82.649165
3066	0.8403505817	82.540004
3067	0.8402754381	82.421114
3068	0.8571857164	82.180593
3069	0.8532676507	82.057494
3070	0.8512008973	81.911106
3071	0.8485432951	81.79336
3072	0.8460265815	81.69645
3073	0.8410837153	81.553788
3074	0.8394945529	81.45345
3075	0.8455461911	81.174196
3076	0.8402924428	80.996256
3077	0.8417576911	80.751464
3078	0.8368650491	80.562796
3079	0.8885668657	80.061419
3080	0.8869982685	79.909509
3081	0.8828670814	79.784552
3082	0.8814817973	79.682857
3083	0.8820364782	79.585847
3084	0.8816190905	79.483194
3085	0.8815023562	79.287313
3086	0.8799095746	79.168036
3087	0.8782031408	79.098421
3088	0.8777036931	79.025471
3089	0.8805229103	78.869334
3090	0.8800433128	78.755856
3091	0.8744161997	78.6907
3092	0.8710767565	78.628857
3093	0.8895737289	78.419102
3094	0.8938220916	78.366815
3095	0.910541291	78.321941
3096	0.9127138298	78.325946
3097	0.9147468512	78.326618
3098	0.9299648148	78.362383
3099	0.9331828265	78.379512
3100	0.9363789057	78.381326
3101	0.9370573502	78.373286
3102	0.9427716402	78.359749
3103	0.9476864821	78.336504
3104	0.9502230035	78.295089
3105	0.958738377	78.209192
3106	0.9641827017	78.114439
3107	0.9664988154	77.957675
3108	0.9717468648	77.778959
3109	0.9743353176	77.635607
3110	1.0309048523	77.232472
3111	1.0305549229	77.166397
3112	1.2459896655	75.713368
3113	1.2453310464	75.648915
3114	1.2441115939	75.567976
3115	1.2431593216	75.50748
3116	1.2408751727	75.41922
3117	1.23764042	75.341304
3118	1.2343319559	75.278437
3119	1.2283724556	75.199478
3120	1.2224479337	75.128043
3121	1.2204960961	75.075265
3122	1.2181671974	75.034179
3123	1.2095784705	74.94378
3124	1.2046306	74.896898
3125	1.2009542783	74.868993
3126	1.1991285933	74.858895
3127	1.1968220783	74.832397
3128	1.1909053535	74.820708
3129	1.1903751621	74.810676
3130	1.1895513379	74.829256
3131	1.1890092739	74.872484
3132	1.1869638138	74.909064
3133	1.1871380713	74.936941
3134	1.1871586826	74.955873
3135	1.1871652596	74.978431
3136	1.22638268	75.167371
3137	1.2267426838	75.25046
3138	1.226092286	75.273678
3139	1.2197860892	75.278428
3140	1.2147152427	75.306309
3141	1.212840831	75.272567
3142	1.2086960849	75.241567
3143	1.2055347305	75.248499
3144	1.2027022916	75.25279
3145	1.1960690592	75.258733
3146	1.2022382671	75.282559
3147	1.1968414158	75.282522
3148	1.193589351	75.301106
3149	1.2151250873	75.369506
3150	1.22372216	75.436836
3151	1.2231674645	75.490362
3152	1.2239840282	75.540608
3153	1.2254588463	75.61723
3154	1.2177659262	75.897043
3155	1.1949386581	76.07935
3156	1.1912396829	76.142243
3157	1.1876478683	76.171342
3158	1.2141114965	76.12402
3159	1.2172777976	76.107383
3160	1.2186776981	76.090391
3161	1.2051637047	76.090381
3162	1.2057458613	76.064181
3163	1.1841732288	76.127372
3164	1.1829339305	76.129502
3165	1.1851291769	76.112904
3166	1.1824531636	76.118749
3167	1.18066188	76.093366
3168	1.1699623287	76.032188
3169	1.1787100217	75.955719
3170	1.1988211392	75.888292
3171	1.2001275135	75.885694
3172	1.2049530196	75.911595
3173	1.2093026209	75.943974
3174	1.2126536773	75.978622
3175	1.2067515942	76.040329
3176	1.2077479446	76.092321
3177	1.2029871374	76.161741
3178	1.2035078644	76.189426
3179	1.159134426	76.312133
3180	1.1692520616	76.346676
3181	1.1723180538	76.364403
3182	1.180595264	76.411773
3183	1.180983334	76.434992
3184	1.1809742102	76.466807
3185	1.1815383452	76.568203
3186	1.1807069532	76.603243
3187	1.1810814375	76.64346
3188	1.1862426106	76.657086
3189	1.2078071446	76.854516
3190	1.2078239818	76.914271
3191	1.2084328067	76.948749
3192	1.2082309525	76.981011
3193	1.1915411895	77.132778
3194	1.1963909074	77.153111
3195	1.1834701178	77.202884
3196	1.1830075749	77.220268
3197	1.1892991029	77.276852
3198	1.1785856874	77.278415
3199	1.1798906517	77.306492
3200	1.1785451744	77.348564
3201	1.1823611229	77.417376
3202	1.181965744	77.455267
3203	1.1788342086	77.480962
3204	1.1783785217	77.519454
3205	1.1715619733	77.564087
3206	1.1680718084	77.616675
3207	1.1666570579	77.704312
3208	1.1691523251	77.795746
3209	1.1667411112	77.875097
3210	1.1126028746	78.220656
3211	1.1258306695	78.172654
3212	0.9119529906	80.289836
3213	0.9251882739	80.336709
3214	0.9245982428	80.377801
3215	0.9246219664	80.416633
3216	0.9244151918	80.448512
3217	0.9251367044	80.477498
3218	0.9272914628	80.475653
3219	0.9376059568	80.423288
3220	0.9592700339	80.335142
3221	0.9609039416	80.356629
3222	0.961894933	80.384567
3223	0.9657183272	80.384934
3224	0.9752194305	80.353922
3225	0.9768600576	80.368261
3226	0.9780922417	80.359563
3227	0.9809048479	80.376526
3228	1.0080221765	80.356852
3229	1.0179941926	80.302874
3230	1.0251398462	80.261969
3231	1.0337657619	80.285821
3232	1.0395886625	80.283315
3233	1.0411952366	80.304896
3234	1.0425671478	80.30824
3235	1.0452889285	80.306148
3236	1.0102202297	80.283486
3237	1.0197162563	80.182742
3238	1.02015564	80.157513
3239	1.0213274014	80.093748
3240	1.0149334775	80.031169
3241	1.0248216501	79.944086
3242	1.0396027574	79.832199
3243	1.040204421	79.761398
3244	1.040755599	79.70758
3245	1.093928732	79.461261
3246	1.0887334057	79.481598
3247	1.1039014084	79.4721
3248	1.1029689028	79.510706
3249	1.07686728	79.618007
3250	1.0651637916	79.615473
3251	1.0652612793	79.596984
3252	1.0664865963	79.61031
3253	1.0692746513	79.601687
3254	1.0615982663	79.542816
3255	1.0775026559	79.634428
3256	1.0940083669	79.86251
3257	1.0952846035	79.958455
3258	1.0697125424	80.272335
3259	1.0677563951	80.441126
3260	1.068895004	80.627168
3261	1.0764090778	80.808035
3262	1.0705366328	80.996233
3263	1.0780040593	81.168318
3264	1.0779194753	81.298168
3265	1.0779971352	81.519939
3266	1.0793837744	81.618429
3267	1.0880315442	81.806297
3268	1.0892156576	82.087604
3269	1.0828072319	82.315605
3270	1.0667823059	82.619197
3271	1.0714797537	82.774508
3272	1.0729963916	82.894348
3273	1.0720895817	82.996104
3274	1.0722670939	83.096308
3275	1.0774022378	83.239829
3276	1.0892022615	83.36943
3277	1.0917732791	83.458057
3278	1.0960613765	83.550501
3279	1.094776788	83.662404
3280	1.0819153255	83.760201
3281	1.0809322825	83.821493
3282	1.0700499267	83.85183
3283	1.0648236226	83.873081
3284	1.0625717513	83.855715
3285	1.0508851277	83.844754
3286	1.0820569307	83.517102
3287	1.0797493416	83.48807
3288	1.0708823736	83.518249
3289	1.0434292651	83.529408
3290	1.0396364426	83.509058
3291	1.0369930416	83.504535
3292	1.0349196107	83.500433
3293	1.0307930969	83.497473
3294	1.0212793336	83.550914
3295	1.017036678	83.540327
3296	1.2260076058	82.08572
3297	1.2171365524	82.097422
3298	1.211996707	82.108507
3299	1.206892442	82.116318
3300	1.2045292105	82.132444
3301	1.1991192469	82.123944
3302	1.1935974834	82.12021
3303	1.1915504181	82.132106
3304	1.1893909892	82.1407
3305	1.1873725306	82.184628
3306	1.1852471692	82.226519
3307	1.1813973627	82.256802
3308	1.1706975001	82.325316
3309	1.1674042067	82.363358
3310	1.1618349421	82.405453
3311	1.1459765456	82.540414
3312	1.327404261	80.897885
3313	1.3124913355	80.860909
3314	1.4891903396	78.386853
3315	1.4871024534	78.321113
3316	1.4851303183	78.272918
3317	1.4820860262	78.222694
3318	1.4793912478	78.195508
3319	1.4684629231	78.17932
3320	1.4462569995	78.174316
3321	1.4440923266	78.132179
3322	1.4423213007	78.084442
3323	1.4386696047	78.040079
3324	1.4286316352	77.992774
3325	1.4265340323	77.962948
3326	1.4246482187	77.937837
3327	1.4213039967	77.921406
3328	1.3933471159	77.873325
3329	1.3826989904	77.900863
3330	1.3748461246	77.937913
3331	1.3661660996	77.904304
3332	1.3597490266	77.920435
3333	1.357541926	77.935745
3334	1.3556865714	77.961912
3335	1.352600298	77.989064
3336	1.3483764957	78.028806
3337	1.3344371353	78.08617
3338	1.3331190715	78.137199
3339	1.3302894094	78.201323
3340	1.3285174575	78.264403
3341	1.3165093676	78.359041
3342	1.2991385629	78.466174
3343	1.2969654144	78.541996
3344	1.2950157595	78.630132
3345	1.2401717679	78.836869
3346	1.2364873825	78.868318
3347	1.2194209244	78.917957
3348	1.221208732	78.957508
3349	1.2224022323	78.98611
3350	1.2230288381	79.011843
3351	1.2229810367	79.031769
3352	1.2212160646	79.024742
3353	1.2168541602	79.004945
3354	1.24888446	79.094455
3355	1.2373512414	79.106153
3356	1.2324988375	79.128572
3357	1.2489173448	79.258688
3358	1.2439441946	79.217223
3359	1.2449925363	79.237175
3360	1.2405839677	79.204068
3361	1.2328944246	79.152123
3362	1.2298051266	79.134556
3363	1.2230631801	79.098799
3364	1.2210345174	79.056357
3365	1.2145488376	78.972307
3366	1.2242049184	79.064566
3367	1.2215099349	79.006927
3368	1.2128146603	78.946974
3369	1.2201235589	79.078803
3370	1.2130184169	79.030138
3371	1.2047999834	78.941036
3372	1.2022712708	78.91546
3373	1.2108185426	79.01044
3374	1.2104205102	79.04056
3375	1.2034286887	79.047806
3376	1.1932201233	79.044292
3377	1.1953034734	79.13631
3378	1.1895073556	79.14425
3379	1.1819755234	79.146004
3380	1.1819435663	79.188341
3381	1.178310659	79.17019
3382	1.1790345839	79.215369
3383	1.1821566458	79.257179
3384	1.1839043468	79.310037
3385	1.1857234744	79.356755
3386	1.1606357615	79.568483
3387	1.1608599806	79.606876
3388	1.1859264331	79.68906
3389	1.2096252908	79.789475
3390	1.2149193309	79.835249
3391	1.2212952365	79.886236
3392	1.2225993828	79.919268
3393	1.230447863	79.990148
3394	1.2387881926	80.097571
3395	1.2439463867	80.187762
3396	1.0363271977	81.310685
3397	1.037115288	81.362125
3398	1.0415573574	81.492268
3399	1.0438750696	81.558873
3400	1.0479458362	81.604097
3401	1.0499279684	81.61484
3402	1.0537654398	81.654851
3403	1.0720984894	81.746612
3404	1.0747785699	81.765279
3405	1.0807267293	81.802633
3406	1.0835286356	81.82713
3407	1.0840712132	81.839272
3408	1.0850092545	81.847071
3409	1.0901224684	81.856975
3410	1.0946015302	81.87699
3411	1.0961350142	81.851527
3412	0.9311837009	84.076064
3413	0.9392318187	84.135111
3414	0.7614730913	89.762348
3415	0.7783325199	89.659582
3416	0.7798214443	89.788235
3417	0.7805891418	89.884344
3418	0.7928664484	89.817158
3419	0.8002006637	89.862125
3420	0.8064955962	89.936325
3421	0.8127720077	90.060576
3422	0.815366866	90.218164
3423	0.8263864363	90.42217
3424	0.8355954178	90.608441
3425	1.0264963076	89.170794
3426	1.026264986	89.277332
3427	1.0269408519	89.392354
3428	1.029607611	89.510747
3429	1.0309151257	89.582116
3430	1.0308556132	89.621574
3431	1.0309625105	89.683598
3432	1.030852868	89.72477
3433	1.0320610629	89.765549
3434	1.0330791069	89.803678
3435	1.0327885402	89.831085
3436	1.0320610629	89.87475
3437	1.0332785882	89.916346
3438	1.0338704132	89.956064
3439	1.0337107282	89.971107
3440	1.0333492369	89.9877
3441	1.0329855085	90.004468
3442	1.0344155216	90.052434
3443	1.0343873899	90.093868
3444	1.0340163816	90.138293
3445	1.0338834182	90.194514
3446	1.0338797661	90.25794
3447	1.0336292126	90.29814
3448	1.0394930704	90.59819
3449	1.0386221154	90.730701
3450	1.0400530046	90.931705
3451	1.0427992172	91.16348
3452	1.0421231836	91.299491
3453	1.0414762718	91.442679
3454	1.0077704561	91.870713
3455	1.006751823	92.024957
3456	0.9964628889	92.094153
3457	0.9776261697	92.197863
3458	0.9768140964	92.265882
3459	0.9727553124	92.364998
3460	0.9799260515	92.567067
3461	0.9796580536	92.657726
3462	0.9784458969	92.741689
3463	0.9814255402	92.925918
3464	0.9863560248	93.152358
3465	0.986268107	93.256901
3466	0.9760876026	93.410334
3467	0.9687765732	93.579575
3468	0.9688610872	93.619574
3469	0.9587518968	93.692159
3470	0.9627222705	93.825915
3471	0.9727977379	94.064353
3472	0.9747973457	94.328444
3473	0.9625084896	94.508197
3474	0.9574329308	94.581687
3475	0.9527053259	94.591728
3476	0.9492188107	94.596205
3477	0.942804861	94.607012
3478	0.9486170507	94.655441
3479	0.9499979654	94.692052
3480	0.9499250944	94.736106
3481	0.9515775113	94.795864
3482	0.9573735796	94.831567
3483	0.9554026027	94.824376
3484	0.961053122	94.828851
3485	0.9719965368	94.850201
3486	0.9704957956	95.016414
3487	0.9707945755	95.064813
3488	0.9462105333	95.438166
3489	0.934849956	95.678584
3490	0.9340339314	95.750147
3491	0.9498217105	95.79921
3492	0.9509113792	95.887435
3493	0.9432731634	96.009374
3494	0.9596782775	96.135565
3495	0.9582074621	96.295954
3496	0.9626200593	96.529489
3497	0.9624437216	96.560732
3498	0.9617362031	96.579356
3499	0.960554778	96.610111
3500	0.9574708217	96.657036
3501	0.9555398458	96.691561
3502	0.96873614	96.992946
3503	0.9515486494	97.296229
3504	0.9574764368	97.577592
3505	0.9572083211	97.793935
3506	0.9591913633	98.006296
3507	0.9618436619	98.20117
3508	0.9632956657	98.40339
3509	0.9609792763	98.654715
3510	0.9633394741	98.968857
3511	0.9660556231	99.255498
3512	1.1583106059	98.104145
3513	1.151791148	98.19314
3514	1.1512674255	98.178737
3515	1.1341863959	98.447946
3516	1.1323852218	98.418019
3517	1.1314830443	98.403568
3518	1.1190940337	98.565206
3519	1.1116279152	98.612853
3520	1.1051438969	98.626059
3521	1.0986369532	98.600695
3522	1.0959560182	98.52195
3523	1.0841653361	98.500214
3524	1.0748783551	98.443267
3525	0.8840533788	101.78426
3526	0.8839877986	101.623008
3527	0.883161716	101.436171
3528	0.8806664326	101.271553
3529	0.8795206261	101.144865
3530	0.8798411564	100.998445
3531	0.8803885419	100.82523
3532	0.8808553899	100.66712
3533	0.8795612074	100.559312
3534	0.878444927	100.451679
3535	0.8784522257	100.350568
3536	0.8786575401	100.253554
3537	0.8771775613	100.148336
3538	0.8758996858	100.027308
3539	0.8759859724	99.929851
3540	0.8762437504	99.830964
3541	0.876296732	99.7504
3542	0.8748554939	99.662802
3543	0.9293666262	98.853118
3544	0.9308872461	98.785722
3545	0.9409205771	98.624687
3546	0.9423193007	98.560961
3547	0.9436874193	98.532481
3548	0.9368419052	98.274581
3549	0.9380022709	98.146698
3550	0.9498898662	97.901224
3551	0.9464032516	97.7424
3552	0.9477449377	97.637695
3553	0.9517300748	97.49615
3554	0.9561003725	97.306458
3555	0.9584572289	97.024957
3556	0.9648372308	96.774275
3557	0.9692115416	96.682849
3558	0.972419745	96.576172
3559	0.9759368536	96.491766
3560	0.9720140155	96.346828
3561	1.1434294565	93.981419
3562	1.1449980165	93.916821
3563	1.1399535184	93.745563
3564	1.1353748603	93.599734
3565	1.1357456982	93.531382
3566	1.1367608029	93.458346
3567	1.1373925134	93.400536
3568	1.1358473959	93.34861
3569	1.1339732722	93.279446
3570	1.1291757271	93.194605
3571	1.11742482	93.041409
3572	1.1102450172	92.851381
3573	1.10905069	92.783386
3574	1.1085791369	92.719848
3575	1.1093789392	92.728362
3576	1.1069551607	92.678417
3577	1.1066379881	92.684274
3578	1.0989905177	92.64365
3579	1.0955288364	92.653315
3580	1.0955288364	92.692069
3581	1.0949909184	92.735979
3582	1.0919934901	92.871946
3583	1.1023120582	93.111153
3584	1.1000355862	93.270345
3585	1.0869308745	93.337791
3586	1.0803065694	93.421541
3587	1.0797306396	93.50859
3588	1.0989236409	93.850458
3589	1.0902197747	94.025878
3590	1.0879912961	94.160258
3591	1.0718886701	94.302649
3592	1.0727922149	94.360881
3593	1.0731650867	94.407172
3594	1.0522241651	94.389154
3595	1.0492731685	94.314895
3596	1.0458647879	94.17302
3597	1.0487672397	94.18032
3598	1.0482525041	94.165278
3599	1.047918794	94.163556
3600	1.0514724689	94.154466
3601	1.0534027807	94.211009
3602	1.0374783432	94.020545
3603	1.0387740596	94.017656
3604	1.0307799925	93.843603
3605	1.0268269669	93.769041
3606	1.0240205787	93.666839
3607	1.0283797239	93.707776
3608	1.0316658661	93.678742
3609	1.031498837	93.606828
3610	1.0255027142	93.407601
3611	1.0241788571	93.243104
3612	0.9624096042	91.392446
3613	0.9617147374	91.390243
3614	0.9630821711	91.400666
3615	0.9632992228	91.432709
3616	0.9651196897	91.467641
3617	0.9667762508	91.50086
3618	0.9670449223	91.574762
3619	0.9676602306	91.643604
3620	0.9692087235	91.698029
3621	0.9693447549	91.774233
3622	0.9725930571	91.837962
3623	0.976265084	91.922842
3624	0.9854653308	92.031814
3625	0.9887392894	92.163545
3626	0.9947640594	92.378231
3627	0.9965187862	92.5558
3628	0.998135649	92.656875
3629	0.9995028306	92.758472
3630	1.000096801	92.855353
3631	1.0062331954	92.902792
3632	1.008087254	92.965955
3633	1.034345797	92.941744
3634	1.0352987257	93.044192
3635	1.0405991041	93.141729
3636	1.251415403	92.253594
3637	1.2511889553	92.316224
3638	1.2514078338	92.388556
3639	1.251785163	92.452003
3640	1.2516010063	92.502897
3641	1.2516798587	92.560261
3642	1.2516180423	92.580513
3643	1.1973428567	92.850433
3644	1.1960374681	92.847088
3645	1.1863451671	92.899233
3646	1.1856276439	92.921928
3647	1.1846758038	92.938518
3648	1.1836674605	93.005104
3649	1.1808371387	93.06048
3650	1.1659781566	93.130377
3651	1.1647843186	93.181398
3652	1.1629273304	93.245316
3653	1.1584594401	93.349778
3654	1.153404921	93.482161
3655	1.1461061902	93.607628
3656	1.1367161152	93.757699
3657	1.1317556973	93.831858
3658	1.1274017533	93.899278
3659	1.1218580962	93.919825
3660	1.116978766	93.898137
3661	0.9437755544	96.206896
3662	0.9445373939	96.24903
3663	0.9433845454	96.288896
3664	0.9417947681	96.29589
3665	0.9406142415	96.325092
3666	0.9652238688	96.28626
3667	0.9636694219	96.320027
3668	0.9737795651	96.48991
3669	0.977304983	96.630206
3670	0.9804024895	96.793576
3671	0.9857170827	96.928951
3672	0.9888446784	97.010369
3673	0.9897845981	97.049896
3674	0.9950132011	97.127595
3675	0.9948261166	97.143068
3676	0.9984838854	97.183324
3677	0.9994389816	97.182372
3678	1.0012324755	97.194883
3679	1.0031125328	97.167221
3680	1.0025522474	97.137452
3681	1.0016893491	97.087384
3682	0.9982690016	96.945396
3683	0.989007715	96.75245
3684	0.9897543924	96.527242
3685	1.0012800531	96.398546
3686	1.0114553215	96.393469
3687	1.0130286458	96.334893
3688	0.9944124379	96.12211
3689	0.9911257082	96.093626
3690	1.0027028273	96.219926
3691	1.0004680106	96.247507
3692	0.9989747189	96.226274
3693	0.9988651643	96.229967
3694	0.9982650984	96.209642
3695	0.9977853323	96.166377
3696	0.9959388932	96.147366
3697	0.9942292037	96.114575
3698	0.9996241413	96.031428
3699	1.0008203391	95.964197
3700	0.997315559	95.942302
3701	1.0302851018	96.116627
3702	1.030058303	96.112319
3703	1.0322028361	96.095493
3704	1.0321369604	96.071422
3705	1.031057293	96.037864
3706	1.0340943492	96.0325
3707	1.0272449325	95.863964
3708	1.0279540541	95.797733
3709	1.0270698378	95.717167
3710	1.02913741	95.67498
3711	1.0582132361	95.830558
3712	0.9080120944	98.895437
3713	0.9080328101	99.074184
3714	0.9079193149	99.211756
3715	0.9099118633	99.300623
3716	0.9088815221	99.393015
3717	0.9089487481	99.451937
3718	0.9102090526	99.45813
3719	0.911308011	99.44179
3720	0.9209858954	99.330879
3721	0.9283088719	99.300215
3722	0.9309212956	99.297014
3723	0.9327015058	99.333142
3724	0.926151175	99.388722
3725	0.9297021234	99.374171
3726	0.9293160292	99.274809
3727	0.9296914633	99.228537
3728	0.9407499235	99.281257
3729	0.9451007885	99.299531
3730	0.9476175198	99.35223
3731	0.9422560743	99.516839
3732	0.9476578557	99.705662
3733	0.9221872252	100.077106
3734	0.9233752443	100.089725
3735	0.9236350473	100.144388
3736	0.7151370466	103.96016
3737	0.7268422825	104.148621
3738	0.7306875624	104.280367
3739	0.7312350908	104.344465
3740	0.7329255824	104.465369
3741	0.7325103539	104.530048
3742	0.7336511123	104.585744
3743	0.7363882543	104.63651
3744	0.7393582549	104.661239
3745	0.7412109979	104.611783
3746	0.7426832241	104.535704
3747	0.7434124826	104.512091
3748	0.7583226384	104.760346
3749	0.7648379519	104.858055
3750	0.7645496912	104.836855
3751	0.77016882	104.889446
3752	0.7813302186	105.052387
3753	0.7819576309	105.045452
3754	0.78798072	105.075978
3755	0.7966130668	105.140696
3756	0.7963771476	105.134279
3757	0.7987302585	105.169717
3758	0.8030177675	105.259779
3759	0.8071290209	105.337837
3760	0.8099879069	105.448811
3761	0.8138335702	105.612995
3762	0.8129794334	105.744875
3763	0.8478214239	106.563779
3764	0.8532685304	106.768315
3765	0.854434635	106.895842
3766	0.8377249025	107.697031
3767	0.8410703924	107.856407
3768	0.8333415221	107.977122
3769	0.8337863283	108.056221
3770	0.8394101675	108.174126
3771	0.8391518315	108.242245
3772	0.8397900651	108.371929
3773	1.0140680391	104.692208
3774	1.0084710306	104.537521
3775	1.007090885	104.370842
3776	1.0029938531	104.221983
3777	1.0010827127	104.06778
3778	0.9989362162	103.943308
3779	0.9972712166	103.828842
3780	0.996568317	103.693613
3781	0.9951457206	103.615448
3782	0.9935195205	103.54865
3783	0.9904916107	103.536457
3784	0.9837968253	103.620867
3785	0.9717671282	103.723037
3786	0.9598980588	103.68756
3787	0.9577705783	103.618543
3788	0.9560216497	103.509248
3789	0.9557973209	103.406569
3790	0.9423442754	103.215563
3791	0.9376176417	103.084906
3792	0.9350041598	103.003287
3793	0.9334892416	102.932772
3794	0.9309723925	102.878541
3795	0.931161771	102.861886
3796	0.9290890224	102.807453
3797	0.9268792312	102.812481
3798	0.9189703978	102.920846
3799	0.9176098389	102.963894
3800	0.9172648157	103.007712
3801	0.8828906281	103.020718
3802	0.8825766354	102.931397
3803	0.8785807933	102.889335
3804	0.8786139864	102.868531
3805	0.878672949	102.835266
3806	0.8828665293	102.774711
3807	0.9060936611	103.03076
3808	0.9010102127	103.087876
3809	0.9022634067	103.195022
3810	0.9021035363	103.317457
3811	0.8757581922	103.475779
3812	1.0835625369	100.197235
3813	1.0831077122	100.057566
3814	1.0824751335	99.944946
3815	1.0831718956	99.828369
3816	1.0844091425	99.737434
3817	1.0836899915	99.660744
3818	1.0831518527	99.601605
3819	1.0840924163	99.532089
3820	1.0740064266	99.599121
3821	1.2964936815	94.85803
3822	1.2910318847	94.83924
3823	1.2858177252	94.779143
3824	1.2832264762	94.752767
